approach,user_id,identity_group,snapshot_index,snapshot_label,observation_id
cumulative,669,c05,3,days_0_200,CUM-C0302
cumulative,682,c05,3,days_0_200,CUM-C0302
cumulative,690,c05,3,days_0_200,CUM-C0302
cumulative,700,c05,3,days_0_200,CUM-C0302
cumulative,702,c05,3,days_0_200,CUM-C0302
cumulative,719,c05,3,days_0_200,CUM-C0302
cumulative,738,c05,3,days_0_200,CUM-C0302
cumulative,745,c05,3,days_0_200,CUM-C0302
cumulative,747,c05,3,days_0_200,CUM-C0302
cumulative,761,c05,3,days_0_200,CUM-C0302
cumulative,783,c05,3,days_0_200,CUM-C0302
cumulative,790,c05,3,days_0_200,CUM-C0302
cumulative,791,c05,3,days_0_200,CUM-C0302
cumulative,796,c05,3,days_0_200,CUM-C0302
cumulative,804,c05,3,days_0_200,CUM-C0302
cumulative,812,c05,3,days_0_200,CUM-C0302
cumulative,820,c05,3,days_0_200,CUM-C0302
cumulative,828,c05,3,days_0_200,CUM-C0302
cumulative,837,c05,3,days_0_200,CUM-C0302
cumulative,842,c05,3,days_0_200,CUM-C0302
cumulative,850,c05,3,days_0_200,CUM-C0302
cumulative,881,c05,3,days_0_200,CUM-C0302
cumulative,897,c05,3,days_0_200,CUM-C0302
cumulative,911,c05,3,days_0_200,CUM-C0302
cumulative,921,c05,3,days_0_200,CUM-C0302
cumulative,924,c05,3,days_0_200,CUM-C0302
cumulative,928,c05,3,days_0_200,CUM-C0302
cumulative,945,c05,3,days_0_200,CUM-C0302
cumulative,951,c05,3,days_0_200,CUM-C0302
cumulative,967,c05,3,days_0_200,CUM-C0302
cumulative,969,c05,3,days_0_200,CUM-C0302
cumulative,977,c05,3,days_0_200,CUM-C0302
cumulative,979,c05,3,days_0_200,CUM-C0302
cumulative,996,c05,3,days_0_200,CUM-C0302
cumulative,1001,c05,3,days_0_200,CUM-C0302
cumulative,1004,c05,3,days_0_200,CUM-C0302
cumulative,24,c06,3,days_0_200,CUM-C0310
cumulative,87,c06,3,days_0_200,CUM-C0310
cumulative,148,c06,3,days_0_200,CUM-C0310
cumulative,160,c06,3,days_0_200,CUM-C0310
cumulative,181,c06,3,days_0_200,CUM-C0310
cumulative,190,c06,3,days_0_200,CUM-C0310
cumulative,202,c06,3,days_0_200,CUM-C0310
cumulative,274,c06,3,days_0_200,CUM-C0310
cumulative,280,c06,3,days_0_200,CUM-C0310
cumulative,353,c06,3,days_0_200,CUM-C0310
cumulative,360,c06,3,days_0_200,CUM-C0310
cumulative,373,c06,3,days_0_200,CUM-C0310
cumulative,391,c06,3,days_0_200,CUM-C0310
cumulative,408,c06,3,days_0_200,CUM-C0310
cumulative,414,c06,3,days_0_200,CUM-C0310
cumulative,445,c06,3,days_0_200,CUM-C0310
cumulative,493,c06,3,days_0_200,CUM-C0310
cumulative,526,c06,3,days_0_200,CUM-C0310
cumulative,530,c06,3,days_0_200,CUM-C0310
cumulative,561,c06,3,days_0_200,CUM-C0310
cumulative,629,c06,3,days_0_200,CUM-C0310
cumulative,630,c06,3,days_0_200,CUM-C0310
cumulative,631,c06,3,days_0_200,CUM-C0310
cumulative,643,c06,3,days_0_200,CUM-C0310
cumulative,656,c06,3,days_0_200,CUM-C0310
cumulative,658,c06,3,days_0_200,CUM-C0310
cumulative,685,c06,3,days_0_200,CUM-C0310
cumulative,846,c06,3,days_0_200,CUM-C0310
cumulative,891,c06,3,days_0_200,CUM-C0310
cumulative,894,c06,3,days_0_200,CUM-C0310
cumulative,920,c06,3,days_0_200,CUM-C0310
cumulative,28,c08,3,days_0_200,CUM-C0309
cumulative,56,c08,3,days_0_200,CUM-C0309
cumulative,68,c08,3,days_0_200,CUM-C0309
cumulative,95,c08,3,days_0_200,CUM-C0309
cumulative,170,c08,3,days_0_200,CUM-C0309
cumulative,176,c08,3,days_0_200,CUM-C0309
cumulative,231,c08,3,days_0_200,CUM-C0309
cumulative,245,c08,3,days_0_200,CUM-C0309
cumulative,251,c08,3,days_0_200,CUM-C0309
cumulative,264,c08,3,days_0_200,CUM-C0309
cumulative,269,c08,3,days_0_200,CUM-C0309
cumulative,311,c08,3,days_0_200,CUM-C0309
cumulative,329,c08,3,days_0_200,CUM-C0309
cumulative,338,c08,3,days_0_200,CUM-C0309
cumulative,350,c08,3,days_0_200,CUM-C0309
cumulative,361,c08,3,days_0_200,CUM-C0309
cumulative,364,c08,3,days_0_200,CUM-C0309
cumulative,375,c08,3,days_0_200,CUM-C0309
cumulative,427,c08,3,days_0_200,CUM-C0309
cumulative,432,c08,3,days_0_200,CUM-C0309
cumulative,433,c08,3,days_0_200,CUM-C0309
cumulative,482,c08,3,days_0_200,CUM-C0309
cumulative,511,c08,3,days_0_200,CUM-C0309
cumulative,531,c08,3,days_0_200,CUM-C0309
cumulative,540,c08,3,days_0_200,CUM-C0309
cumulative,582,c08,3,days_0_200,CUM-C0309
cumulative,588,c08,3,days_0_200,CUM-C0309
cumulative,606,c08,3,days_0_200,CUM-C0309
cumulative,624,c08,3,days_0_200,CUM-C0309
cumulative,641,c08,3,days_0_200,CUM-C0309
cumulative,697,c08,3,days_0_200,CUM-C0309
cumulative,698,c08,3,days_0_200,CUM-C0309
cumulative,734,c08,3,days_0_200,CUM-C0309
cumulative,736,c08,3,days_0_200,CUM-C0309
cumulative,764,c08,3,days_0_200,CUM-C0309
cumulative,773,c08,3,days_0_200,CUM-C0309
cumulative,809,c08,3,days_0_200,CUM-C0309
cumulative,815,c08,3,days_0_200,CUM-C0309
cumulative,819,c08,3,days_0_200,CUM-C0309
cumulative,836,c08,3,days_0_200,CUM-C0309
cumulative,840,c08,3,days_0_200,CUM-C0309
cumulative,855,c08,3,days_0_200,CUM-C0309
cumulative,872,c08,3,days_0_200,CUM-C0309
cumulative,873,c08,3,days_0_200,CUM-C0309
cumulative,925,c08,3,days_0_200,CUM-C0309
cumulative,955,c08,3,days_0_200,CUM-C0309
cumulative,983,c08,3,days_0_200,CUM-C0309
cumulative,987,c08,3,days_0_200,CUM-C0309
cumulative,994,c08,3,days_0_200,CUM-C0309
cumulative,995,c08,3,days_0_200,CUM-C0309
cumulative,25,c09,3,days_0_200,CUM-C0311
cumulative,41,c09,3,days_0_200,CUM-C0311
cumulative,44,c09,3,days_0_200,CUM-C0311
cumulative,48,c09,3,days_0_200,CUM-C0311
cumulative,73,c09,3,days_0_200,CUM-C0311
cumulative,85,c09,3,days_0_200,CUM-C0311
cumulative,216,c09,3,days_0_200,CUM-C0311
cumulative,318,c09,3,days_0_200,CUM-C0311
cumulative,319,c09,3,days_0_200,CUM-C0311
cumulative,321,c09,3,days_0_200,CUM-C0311
cumulative,366,c09,3,days_0_200,CUM-C0311
cumulative,386,c09,3,days_0_200,CUM-C0311
cumulative,434,c09,3,days_0_200,CUM-C0311
cumulative,458,c09,3,days_0_200,CUM-C0311
cumulative,481,c09,3,days_0_200,CUM-C0311
cumulative,499,c09,3,days_0_200,CUM-C0311
cumulative,558,c09,3,days_0_200,CUM-C0311
cumulative,565,c09,3,days_0_200,CUM-C0311
cumulative,600,c09,3,days_0_200,CUM-C0311
cumulative,618,c09,3,days_0_200,CUM-C0311
cumulative,672,c09,3,days_0_200,CUM-C0311
cumulative,679,c09,3,days_0_200,CUM-C0311
cumulative,684,c09,3,days_0_200,CUM-C0311
cumulative,704,c09,3,days_0_200,CUM-C0311
cumulative,723,c09,3,days_0_200,CUM-C0311
cumulative,753,c09,3,days_0_200,CUM-C0311
cumulative,758,c09,3,days_0_200,CUM-C0311
cumulative,844,c09,3,days_0_200,CUM-C0311
cumulative,918,c09,3,days_0_200,CUM-C0311
cumulative,956,c09,3,days_0_200,CUM-C0311
cumulative,1002,c09,3,days_0_200,CUM-C0311
cumulative,11,c01,4,days_0_250,CUM-C0401
cumulative,26,c01,4,days_0_250,CUM-C0401
cumulative,27,c01,4,days_0_250,CUM-C0401
cumulative,34,c01,4,days_0_250,CUM-C0401
cumulative,36,c01,4,days_0_250,CUM-C0401
cumulative,39,c01,4,days_0_250,CUM-C0401
cumulative,40,c01,4,days_0_250,CUM-C0401
cumulative,53,c01,4,days_0_250,CUM-C0401
cumulative,60,c01,4,days_0_250,CUM-C0401
cumulative,65,c01,4,days_0_250,CUM-C0401
cumulative,70,c01,4,days_0_250,CUM-C0401
cumulative,75,c01,4,days_0_250,CUM-C0401
cumulative,79,c01,4,days_0_250,CUM-C0401
cumulative,83,c01,4,days_0_250,CUM-C0401
cumulative,86,c01,4,days_0_250,CUM-C0401
cumulative,90,c01,4,days_0_250,CUM-C0401
cumulative,91,c01,4,days_0_250,CUM-C0401
cumulative,116,c01,4,days_0_250,CUM-C0401
cumulative,120,c01,4,days_0_250,CUM-C0401
cumulative,137,c01,4,days_0_250,CUM-C0401
cumulative,144,c01,4,days_0_250,CUM-C0401
cumulative,146,c01,4,days_0_250,CUM-C0401
cumulative,147,c01,4,days_0_250,CUM-C0401
cumulative,151,c01,4,days_0_250,CUM-C0401
cumulative,152,c01,4,days_0_250,CUM-C0401
cumulative,157,c01,4,days_0_250,CUM-C0401
cumulative,159,c01,4,days_0_250,CUM-C0401
cumulative,161,c01,4,days_0_250,CUM-C0401
cumulative,171,c01,4,days_0_250,CUM-C0401
cumulative,179,c01,4,days_0_250,CUM-C0401
cumulative,185,c01,4,days_0_250,CUM-C0401
cumulative,187,c01,4,days_0_250,CUM-C0401
cumulative,191,c01,4,days_0_250,CUM-C0401
cumulative,193,c01,4,days_0_250,CUM-C0401
cumulative,194,c01,4,days_0_250,CUM-C0401
cumulative,197,c01,4,days_0_250,CUM-C0401
cumulative,198,c01,4,days_0_250,CUM-C0401
cumulative,203,c01,4,days_0_250,CUM-C0401
cumulative,212,c01,4,days_0_250,CUM-C0401
cumulative,213,c01,4,days_0_250,CUM-C0401
cumulative,214,c01,4,days_0_250,CUM-C0401
cumulative,218,c01,4,days_0_250,CUM-C0401
cumulative,219,c01,4,days_0_250,CUM-C0401
cumulative,220,c01,4,days_0_250,CUM-C0401
cumulative,221,c01,4,days_0_250,CUM-C0401
cumulative,229,c01,4,days_0_250,CUM-C0401
cumulative,230,c01,4,days_0_250,CUM-C0401
cumulative,233,c01,4,days_0_250,CUM-C0401
cumulative,235,c01,4,days_0_250,CUM-C0401
cumulative,239,c01,4,days_0_250,CUM-C0401
cumulative,242,c01,4,days_0_250,CUM-C0401
cumulative,244,c01,4,days_0_250,CUM-C0401
cumulative,253,c01,4,days_0_250,CUM-C0401
cumulative,254,c01,4,days_0_250,CUM-C0401
cumulative,255,c01,4,days_0_250,CUM-C0401
cumulative,272,c01,4,days_0_250,CUM-C0401
cumulative,277,c01,4,days_0_250,CUM-C0401
cumulative,283,c01,4,days_0_250,CUM-C0401
cumulative,285,c01,4,days_0_250,CUM-C0401
cumulative,290,c01,4,days_0_250,CUM-C0401
cumulative,306,c01,4,days_0_250,CUM-C0401
cumulative,307,c01,4,days_0_250,CUM-C0401
cumulative,308,c01,4,days_0_250,CUM-C0401
cumulative,315,c01,4,days_0_250,CUM-C0401
cumulative,317,c01,4,days_0_250,CUM-C0401
cumulative,326,c01,4,days_0_250,CUM-C0401
cumulative,334,c01,4,days_0_250,CUM-C0401
cumulative,347,c01,4,days_0_250,CUM-C0401
cumulative,352,c01,4,days_0_250,CUM-C0401
cumulative,355,c01,4,days_0_250,CUM-C0401
cumulative,374,c01,4,days_0_250,CUM-C0401
cumulative,379,c01,4,days_0_250,CUM-C0401
cumulative,380,c01,4,days_0_250,CUM-C0401
cumulative,389,c01,4,days_0_250,CUM-C0401
cumulative,394,c01,4,days_0_250,CUM-C0401
cumulative,397,c01,4,days_0_250,CUM-C0401
cumulative,398,c01,4,days_0_250,CUM-C0401
cumulative,400,c01,4,days_0_250,CUM-C0401
cumulative,413,c01,4,days_0_250,CUM-C0401
cumulative,430,c01,4,days_0_250,CUM-C0401
cumulative,443,c01,4,days_0_250,CUM-C0401
cumulative,448,c01,4,days_0_250,CUM-C0401
cumulative,450,c01,4,days_0_250,CUM-C0401
cumulative,462,c01,4,days_0_250,CUM-C0401
cumulative,466,c01,4,days_0_250,CUM-C0401
cumulative,471,c01,4,days_0_250,CUM-C0401
cumulative,476,c01,4,days_0_250,CUM-C0401
cumulative,483,c01,4,days_0_250,CUM-C0401
cumulative,488,c01,4,days_0_250,CUM-C0401
cumulative,495,c01,4,days_0_250,CUM-C0401
cumulative,533,c01,4,days_0_250,CUM-C0401
cumulative,544,c01,4,days_0_250,CUM-C0401
cumulative,546,c01,4,days_0_250,CUM-C0401
cumulative,550,c01,4,days_0_250,CUM-C0401
cumulative,554,c01,4,days_0_250,CUM-C0401
cumulative,566,c01,4,days_0_250,CUM-C0401
cumulative,568,c01,4,days_0_250,CUM-C0401
cumulative,570,c01,4,days_0_250,CUM-C0401
cumulative,571,c01,4,days_0_250,CUM-C0401
cumulative,572,c01,4,days_0_250,CUM-C0401
cumulative,577,c01,4,days_0_250,CUM-C0401
cumulative,578,c01,4,days_0_250,CUM-C0401
cumulative,590,c01,4,days_0_250,CUM-C0401
cumulative,591,c01,4,days_0_250,CUM-C0401
cumulative,596,c01,4,days_0_250,CUM-C0401
cumulative,607,c01,4,days_0_250,CUM-C0401
cumulative,609,c01,4,days_0_250,CUM-C0401
cumulative,612,c01,4,days_0_250,CUM-C0401
cumulative,613,c01,4,days_0_250,CUM-C0401
cumulative,619,c01,4,days_0_250,CUM-C0401
cumulative,623,c01,4,days_0_250,CUM-C0401
cumulative,626,c01,4,days_0_250,CUM-C0401
cumulative,627,c01,4,days_0_250,CUM-C0401
cumulative,633,c01,4,days_0_250,CUM-C0401
cumulative,640,c01,4,days_0_250,CUM-C0401
cumulative,651,c01,4,days_0_250,CUM-C0401
cumulative,659,c01,4,days_0_250,CUM-C0401
cumulative,660,c01,4,days_0_250,CUM-C0401
cumulative,661,c01,4,days_0_250,CUM-C0401
cumulative,662,c01,4,days_0_250,CUM-C0401
cumulative,665,c01,4,days_0_250,CUM-C0401
cumulative,671,c01,4,days_0_250,CUM-C0401
cumulative,673,c01,4,days_0_250,CUM-C0401
cumulative,678,c01,4,days_0_250,CUM-C0401
cumulative,686,c01,4,days_0_250,CUM-C0401
cumulative,687,c01,4,days_0_250,CUM-C0401
cumulative,692,c01,4,days_0_250,CUM-C0401
cumulative,695,c01,4,days_0_250,CUM-C0401
cumulative,696,c01,4,days_0_250,CUM-C0401
cumulative,703,c01,4,days_0_250,CUM-C0401
cumulative,712,c01,4,days_0_250,CUM-C0401
cumulative,714,c01,4,days_0_250,CUM-C0401
cumulative,715,c01,4,days_0_250,CUM-C0401
cumulative,742,c01,4,days_0_250,CUM-C0401
cumulative,746,c01,4,days_0_250,CUM-C0401
cumulative,748,c01,4,days_0_250,CUM-C0401
cumulative,752,c01,4,days_0_250,CUM-C0401
cumulative,763,c01,4,days_0_250,CUM-C0401
cumulative,769,c01,4,days_0_250,CUM-C0401
cumulative,771,c01,4,days_0_250,CUM-C0401
cumulative,772,c01,4,days_0_250,CUM-C0401
cumulative,775,c01,4,days_0_250,CUM-C0401
cumulative,776,c01,4,days_0_250,CUM-C0401
cumulative,784,c01,4,days_0_250,CUM-C0401
cumulative,787,c01,4,days_0_250,CUM-C0401
cumulative,798,c01,4,days_0_250,CUM-C0401
cumulative,802,c01,4,days_0_250,CUM-C0401
cumulative,805,c01,4,days_0_250,CUM-C0401
cumulative,807,c01,4,days_0_250,CUM-C0401
cumulative,830,c01,4,days_0_250,CUM-C0401
cumulative,833,c01,4,days_0_250,CUM-C0401
cumulative,834,c01,4,days_0_250,CUM-C0401
cumulative,835,c01,4,days_0_250,CUM-C0401
cumulative,841,c01,4,days_0_250,CUM-C0401
cumulative,852,c01,4,days_0_250,CUM-C0401
cumulative,863,c01,4,days_0_250,CUM-C0401
cumulative,865,c01,4,days_0_250,CUM-C0401
cumulative,875,c01,4,days_0_250,CUM-C0401
cumulative,877,c01,4,days_0_250,CUM-C0401
cumulative,882,c01,4,days_0_250,CUM-C0401
cumulative,890,c01,4,days_0_250,CUM-C0401
cumulative,900,c01,4,days_0_250,CUM-C0401
cumulative,901,c01,4,days_0_250,CUM-C0401
cumulative,923,c01,4,days_0_250,CUM-C0401
cumulative,926,c01,4,days_0_250,CUM-C0401
cumulative,930,c01,4,days_0_250,CUM-C0401
cumulative,931,c01,4,days_0_250,CUM-C0401
cumulative,933,c01,4,days_0_250,CUM-C0401
cumulative,935,c01,4,days_0_250,CUM-C0401
cumulative,938,c01,4,days_0_250,CUM-C0401
cumulative,940,c01,4,days_0_250,CUM-C0401
cumulative,960,c01,4,days_0_250,CUM-C0401
cumulative,966,c01,4,days_0_250,CUM-C0401
cumulative,972,c01,4,days_0_250,CUM-C0401
cumulative,975,c01,4,days_0_250,CUM-C0401
cumulative,993,c01,4,days_0_250,CUM-C0401
cumulative,997,c01,4,days_0_250,CUM-C0401
cumulative,2,c02,4,days_0_250,CUM-C0404
cumulative,9,c02,4,days_0_250,CUM-C0404
cumulative,23,c02,4,days_0_250,CUM-C0404
cumulative,30,c02,4,days_0_250,CUM-C0404
cumulative,37,c02,4,days_0_250,CUM-C0404
cumulative,45,c02,4,days_0_250,CUM-C0404
cumulative,52,c02,4,days_0_250,CUM-C0404
cumulative,66,c02,4,days_0_250,CUM-C0404
cumulative,74,c02,4,days_0_250,CUM-C0404
cumulative,77,c02,4,days_0_250,CUM-C0404
cumulative,104,c02,4,days_0_250,CUM-C0404
cumulative,110,c02,4,days_0_250,CUM-C0404
cumulative,111,c02,4,days_0_250,CUM-C0404
cumulative,112,c02,4,days_0_250,CUM-C0404
cumulative,119,c02,4,days_0_250,CUM-C0404
cumulative,121,c02,4,days_0_250,CUM-C0404
cumulative,126,c02,4,days_0_250,CUM-C0404
cumulative,133,c02,4,days_0_250,CUM-C0404
cumulative,166,c02,4,days_0_250,CUM-C0404
cumulative,168,c02,4,days_0_250,CUM-C0404
cumulative,182,c02,4,days_0_250,CUM-C0404
cumulative,186,c02,4,days_0_250,CUM-C0404
cumulative,204,c02,4,days_0_250,CUM-C0404
cumulative,209,c02,4,days_0_250,CUM-C0404
cumulative,227,c02,4,days_0_250,CUM-C0404
cumulative,232,c02,4,days_0_250,CUM-C0404
cumulative,240,c02,4,days_0_250,CUM-C0404
cumulative,256,c02,4,days_0_250,CUM-C0404
cumulative,260,c02,4,days_0_250,CUM-C0404
cumulative,266,c02,4,days_0_250,CUM-C0404
cumulative,267,c02,4,days_0_250,CUM-C0404
cumulative,276,c02,4,days_0_250,CUM-C0404
cumulative,287,c02,4,days_0_250,CUM-C0404
cumulative,294,c02,4,days_0_250,CUM-C0404
cumulative,305,c02,4,days_0_250,CUM-C0404
cumulative,313,c02,4,days_0_250,CUM-C0404
cumulative,332,c02,4,days_0_250,CUM-C0404
cumulative,356,c02,4,days_0_250,CUM-C0404
cumulative,392,c02,4,days_0_250,CUM-C0404
cumulative,412,c02,4,days_0_250,CUM-C0404
cumulative,416,c02,4,days_0_250,CUM-C0404
cumulative,425,c02,4,days_0_250,CUM-C0404
cumulative,435,c02,4,days_0_250,CUM-C0404
cumulative,439,c02,4,days_0_250,CUM-C0404
cumulative,447,c02,4,days_0_250,CUM-C0404
cumulative,459,c02,4,days_0_250,CUM-C0404
cumulative,465,c02,4,days_0_250,CUM-C0404
cumulative,472,c02,4,days_0_250,CUM-C0404
cumulative,475,c02,4,days_0_250,CUM-C0404
cumulative,478,c02,4,days_0_250,CUM-C0404
cumulative,479,c02,4,days_0_250,CUM-C0404
cumulative,500,c02,4,days_0_250,CUM-C0404
cumulative,517,c02,4,days_0_250,CUM-C0404
cumulative,523,c02,4,days_0_250,CUM-C0404
cumulative,539,c02,4,days_0_250,CUM-C0404
cumulative,556,c02,4,days_0_250,CUM-C0404
cumulative,557,c02,4,days_0_250,CUM-C0404
cumulative,564,c02,4,days_0_250,CUM-C0404
cumulative,573,c02,4,days_0_250,CUM-C0404
cumulative,574,c02,4,days_0_250,CUM-C0404
cumulative,575,c02,4,days_0_250,CUM-C0404
cumulative,586,c02,4,days_0_250,CUM-C0404
cumulative,602,c02,4,days_0_250,CUM-C0404
cumulative,648,c02,4,days_0_250,CUM-C0404
cumulative,655,c02,4,days_0_250,CUM-C0404
cumulative,674,c02,4,days_0_250,CUM-C0404
cumulative,677,c02,4,days_0_250,CUM-C0404
cumulative,694,c02,4,days_0_250,CUM-C0404
cumulative,699,c02,4,days_0_250,CUM-C0404
cumulative,700,c02,4,days_0_250,CUM-C0404
cumulative,717,c02,4,days_0_250,CUM-C0404
cumulative,730,c02,4,days_0_250,CUM-C0404
cumulative,743,c02,4,days_0_250,CUM-C0404
cumulative,759,c02,4,days_0_250,CUM-C0404
cumulative,762,c02,4,days_0_250,CUM-C0404
cumulative,765,c02,4,days_0_250,CUM-C0404
cumulative,782,c02,4,days_0_250,CUM-C0404
cumulative,790,c02,4,days_0_250,CUM-C0404
cumulative,794,c02,4,days_0_250,CUM-C0404
cumulative,800,c02,4,days_0_250,CUM-C0404
cumulative,803,c02,4,days_0_250,CUM-C0404
cumulative,812,c02,4,days_0_250,CUM-C0404
cumulative,814,c02,4,days_0_250,CUM-C0404
cumulative,825,c02,4,days_0_250,CUM-C0404
cumulative,845,c02,4,days_0_250,CUM-C0404
cumulative,859,c02,4,days_0_250,CUM-C0404
cumulative,868,c02,4,days_0_250,CUM-C0404
cumulative,869,c02,4,days_0_250,CUM-C0404
cumulative,885,c02,4,days_0_250,CUM-C0404
cumulative,889,c02,4,days_0_250,CUM-C0404
cumulative,908,c02,4,days_0_250,CUM-C0404
cumulative,912,c02,4,days_0_250,CUM-C0404
cumulative,944,c02,4,days_0_250,CUM-C0404
cumulative,948,c02,4,days_0_250,CUM-C0404
cumulative,949,c02,4,days_0_250,CUM-C0404
cumulative,984,c02,4,days_0_250,CUM-C0404
cumulative,986,c02,4,days_0_250,CUM-C0404
cumulative,0,c03,4,days_0_250,CUM-C0403
cumulative,6,c03,4,days_0_250,CUM-C0403
cumulative,16,c03,4,days_0_250,CUM-C0403
cumulative,18,c03,4,days_0_250,CUM-C0403
cumulative,19,c03,4,days_0_250,CUM-C0403
cumulative,32,c03,4,days_0_250,CUM-C0403
cumulative,59,c03,4,days_0_250,CUM-C0403
cumulative,61,c03,4,days_0_250,CUM-C0403
cumulative,71,c03,4,days_0_250,CUM-C0403
cumulative,78,c03,4,days_0_250,CUM-C0403
cumulative,101,c03,4,days_0_250,CUM-C0403
cumulative,114,c03,4,days_0_250,CUM-C0403
cumulative,115,c03,4,days_0_250,CUM-C0403
cumulative,127,c03,4,days_0_250,CUM-C0403
cumulative,143,c03,4,days_0_250,CUM-C0403
cumulative,145,c03,4,days_0_250,CUM-C0403
cumulative,149,c03,4,days_0_250,CUM-C0403
cumulative,158,c03,4,days_0_250,CUM-C0403
cumulative,162,c03,4,days_0_250,CUM-C0403
cumulative,169,c03,4,days_0_250,CUM-C0403
cumulative,178,c03,4,days_0_250,CUM-C0403
cumulative,184,c03,4,days_0_250,CUM-C0403
cumulative,189,c03,4,days_0_250,CUM-C0403
cumulative,195,c03,4,days_0_250,CUM-C0403
cumulative,225,c03,4,days_0_250,CUM-C0403
cumulative,228,c03,4,days_0_250,CUM-C0403
cumulative,237,c03,4,days_0_250,CUM-C0403
cumulative,243,c03,4,days_0_250,CUM-C0403
cumulative,246,c03,4,days_0_250,CUM-C0403
cumulative,249,c03,4,days_0_250,CUM-C0403
cumulative,259,c03,4,days_0_250,CUM-C0403
cumulative,265,c03,4,days_0_250,CUM-C0403
cumulative,279,c03,4,days_0_250,CUM-C0403
cumulative,281,c03,4,days_0_250,CUM-C0403
cumulative,293,c03,4,days_0_250,CUM-C0403
cumulative,295,c03,4,days_0_250,CUM-C0403
cumulative,312,c03,4,days_0_250,CUM-C0403
cumulative,320,c03,4,days_0_250,CUM-C0403
cumulative,325,c03,4,days_0_250,CUM-C0403
cumulative,333,c03,4,days_0_250,CUM-C0403
cumulative,339,c03,4,days_0_250,CUM-C0403
cumulative,340,c03,4,days_0_250,CUM-C0403
cumulative,365,c03,4,days_0_250,CUM-C0403
cumulative,372,c03,4,days_0_250,CUM-C0403
cumulative,377,c03,4,days_0_250,CUM-C0403
cumulative,393,c03,4,days_0_250,CUM-C0403
cumulative,404,c03,4,days_0_250,CUM-C0403
cumulative,407,c03,4,days_0_250,CUM-C0403
cumulative,409,c03,4,days_0_250,CUM-C0403
cumulative,410,c03,4,days_0_250,CUM-C0403
cumulative,423,c03,4,days_0_250,CUM-C0403
cumulative,426,c03,4,days_0_250,CUM-C0403
cumulative,436,c03,4,days_0_250,CUM-C0403
cumulative,452,c03,4,days_0_250,CUM-C0403
cumulative,453,c03,4,days_0_250,CUM-C0403
cumulative,457,c03,4,days_0_250,CUM-C0403
cumulative,470,c03,4,days_0_250,CUM-C0403
cumulative,490,c03,4,days_0_250,CUM-C0403
cumulative,496,c03,4,days_0_250,CUM-C0403
cumulative,502,c03,4,days_0_250,CUM-C0403
cumulative,519,c03,4,days_0_250,CUM-C0403
cumulative,522,c03,4,days_0_250,CUM-C0403
cumulative,538,c03,4,days_0_250,CUM-C0403
cumulative,569,c03,4,days_0_250,CUM-C0403
cumulative,580,c03,4,days_0_250,CUM-C0403
cumulative,593,c03,4,days_0_250,CUM-C0403
cumulative,595,c03,4,days_0_250,CUM-C0403
cumulative,599,c03,4,days_0_250,CUM-C0403
cumulative,605,c03,4,days_0_250,CUM-C0403
cumulative,615,c03,4,days_0_250,CUM-C0403
cumulative,635,c03,4,days_0_250,CUM-C0403
cumulative,652,c03,4,days_0_250,CUM-C0403
cumulative,669,c03,4,days_0_250,CUM-C0403
cumulative,681,c03,4,days_0_250,CUM-C0403
cumulative,693,c03,4,days_0_250,CUM-C0403
cumulative,705,c03,4,days_0_250,CUM-C0403
cumulative,708,c03,4,days_0_250,CUM-C0403
cumulative,710,c03,4,days_0_250,CUM-C0403
cumulative,711,c03,4,days_0_250,CUM-C0403
cumulative,716,c03,4,days_0_250,CUM-C0403
cumulative,718,c03,4,days_0_250,CUM-C0403
cumulative,724,c03,4,days_0_250,CUM-C0403
cumulative,729,c03,4,days_0_250,CUM-C0403
cumulative,732,c03,4,days_0_250,CUM-C0403
cumulative,749,c03,4,days_0_250,CUM-C0403
cumulative,754,c03,4,days_0_250,CUM-C0403
cumulative,767,c03,4,days_0_250,CUM-C0403
cumulative,777,c03,4,days_0_250,CUM-C0403
cumulative,779,c03,4,days_0_250,CUM-C0403
cumulative,791,c03,4,days_0_250,CUM-C0403
cumulative,793,c03,4,days_0_250,CUM-C0403
cumulative,797,c03,4,days_0_250,CUM-C0403
cumulative,816,c03,4,days_0_250,CUM-C0403
cumulative,832,c03,4,days_0_250,CUM-C0403
cumulative,843,c03,4,days_0_250,CUM-C0403
cumulative,861,c03,4,days_0_250,CUM-C0403
cumulative,862,c03,4,days_0_250,CUM-C0403
cumulative,866,c03,4,days_0_250,CUM-C0403
cumulative,876,c03,4,days_0_250,CUM-C0403
cumulative,883,c03,4,days_0_250,CUM-C0403
cumulative,884,c03,4,days_0_250,CUM-C0403
cumulative,896,c03,4,days_0_250,CUM-C0403
cumulative,904,c03,4,days_0_250,CUM-C0403
cumulative,905,c03,4,days_0_250,CUM-C0403
cumulative,907,c03,4,days_0_250,CUM-C0403
cumulative,916,c03,4,days_0_250,CUM-C0403
cumulative,934,c03,4,days_0_250,CUM-C0403
cumulative,970,c03,4,days_0_250,CUM-C0403
cumulative,976,c03,4,days_0_250,CUM-C0403
cumulative,991,c03,4,days_0_250,CUM-C0403
cumulative,999,c03,4,days_0_250,CUM-C0403
cumulative,1,c04,4,days_0_250,CUM-C0405
cumulative,38,c04,4,days_0_250,CUM-C0405
cumulative,42,c04,4,days_0_250,CUM-C0405
cumulative,46,c04,4,days_0_250,CUM-C0405
